"","lon","lat","phys","slope","aspect"
"17544264010478",-95.899888,31.495548,2,0,0
"71250298010478",-94.305889,31.285045,2,0,0
"71247116010478",-94.756031,33.682511,2,0,0
"71252232010478",-93.962766,31.711921,2,8,280
"79230186010478",-78.004646,37.814175,2,9,265
"79196039010478",-79.158844,38.549263,2,58,281
"100198939010478",-75.49237,37.9612,2,0,0
"100191055010478",-78.432432,38.925749,2,21,135
"142969596010478",-77.769043,37.879131,2,10,60
"142973354010478",-78.878958,37.91748,1,38,170
"142939863010478",-79.237083,38.260305,1,65,204.5
"142945054010478",-82.159041,37.198004,2,85,95
"55961450010538",-73.084284,42.998988,2,6,264
"62275752010538",-73.133023,44.512404,2,10,305
"62275584010538",-71.978349,44.558456,2,30.5,242.5
"69943699010661",-88.569795,44.846047,3,0,0
"69967884010661",-91.160786,46.84373,2,0.5,0
"69951750010661",-90.59136,45.270465,2,0.5,0
"90713722010661",-90.259138,45.585564,3,0.5,0
"90715703010661",-90.305902,45.650833,3,0,0
"90735404010661",-90.853816,44.694562,2,11,172.5
"90677504010661",-90.297994,44.250854,2,0.5,0
"96166227010661",-89.087925,44.965097,2,13,165
"96181522010661",-88.220709,42.87226,2,0.5,0
"102484085010661",-90.042385,45.817196,3,1,0
"102485015010661",-91.976927,46.16722,1,1,0
"102488505010661",-92.286434,45.66577,2,15,204
"102488781010661",-90.531297,45.090713,3,1,0
"102484913010661",-92.073554,44.453377,2,0,0
"102486329010661",-88.076327,44.000208,3,0,0
"102549780010661",-88.960046,45.640922,3,1,0
"102554337010661",-90.762929,46.254784,3,0,0
"102554343010661",-90.813457,46.184492,3,0,0
"102553650010661",-90.154052,43.724378,2,38,80
"102550461010661",-90.914699,43.411676,2,35,212
"102555324010661",-90.875923,43.163966,2,53,235
"102551607010661",-92.42432,44.647668,2,40,283
"60259322010538",-80.064049,38.824921,2,26,317
"60276351010538",-81.997589,37.875259,2,72,30
"60279596010538",-81.958125,37.544649,2,68,341
"66746758010538",-81.932633,38.337977,2,47,268
"75105865010538",-79.955849,38.785469,2,23,135
"122560072010661",-80.300194,38.150935,2,55,181
"22337220010478",-87.852994,32.330904,2,0,0
"29101153010478",-86.135783,32.43861,2,28.5,102.5
"22333452010478",-85.805876,34.229742,2,7,230
"59495884010478",-91.74353,36.254986,2,16.5,185
"59332661010478",-94.074912,35.955694,2,17,65
"82495885010478",-91.602683,34.510869,2,0,0
"121316169010478",-93.690717,33.660374,2,0,0
"121301306010478",-94.41329,34.85327,2,23,350
"121312210010478",-93.359616,35.023202,2,30,157.5
"121320044010478",-92.132198,36.217857,2,10,137
"55921703010538",-73.405547,41.694311,3,0,0
"20351513010478",-81.531316,30.205617,3,0,0
"20330180010478",-83.854992,30.229802,3,0,0
"90819568010478",-84.581015,29.926583,2,0,0
"90812309010478",-80.863333,26.161116,3,0,0
"76406680010478",-82.129884,33.148055,2,0,0
"76356069010478",-84.45785,34.860071,1,28,69
"76958302010478",-83.197355,32.716635,2,0,0
"123914623010478",-81.421326,31.475881,3,0,0
"95866537010661",-91.644571,41.181301,2,5,130
"102078292010661",-94.220141,41.326592,2,22,59
"96319008010661",-90.50882,38.99245,2,30,305
"102164065010661",-89.487766,37.840252,2,21,344
"102164992010661",-89.62493,40.085878,2,12,195
"102489984010661",-88.067655,41.18145,2,0.5,0
"57122271010661",-85.29403,40.990261,2,0,0
"57206661010661",-86.848371,40.013453,2,0,0
"90546656010661",-86.488193,38.420564,2,0.5,0
"90543535010661",-86.013331,40.845679,2,5,65
"74798025010478",-88.761751,36.958222,2,0,0
"75583966010478",-84.456805,36.790298,2,12,231
"75586726010478",-86.041391,37.925621,2,52,77
"95304821010478",-82.745497,38.071895,2,28,178.5
"95283735010478",-85.70809,37.884665,2,13,68
"95289932010478",-86.136594,37.191273,2,26,334
"70415281010478",-91.909064,30.184232,2,0,0
"70550566010478",-93.401441,32.323058,2,7.5,22
"70403242010478",-93.33888,31.753829,2,10,341
"55936555010538",-72.366577,42.665464,2,7,198
"74378802010538",-71.698278,42.341736,2,5,128
"122558340010661",-77.565306,39.621501,1,54,298
"53107838010538",-68.217878,45.787906,2,0,0
"53092781010538",-68.688347,45.29982,2,0,0
"53097512010538",-68.530014,45.925631,2,0,0
"53081273010538",-68.71562,44.53652,2,0,0
"53038266010538",-68.989801,46.049573,2,15,15
"70540375010538",-68.39982,46.70056,2,0,0
"70595704010538",-69.15111,45.62444,2,27,25
"70559707010538",-69.46112,44.05184,2,0,0
"70415361010538",-69.15141,44.70491,2,13,225
"70406952010538",-68.18345,45.07582,2,0,0
"70428115010538",-69.31453,46.31344,2,0,0
"70440171010538",-69.97767,46.40673,2,0,0
"70402449010538",-70.76412,44.78802,2,18,180
"70368337010538",-70.40336,44.27208,2,25,65
"75835462010538",-68.70796,44.86468,2,0,0
"75976707010538",-70.63154,44.13594,2,5,290
"55615275010661",-88.012702,46.58012,2,39,357
"55475758010661",-85.990113,44.849527,2,0,0
"89707882010661",-87.678035,45.671428,3,0,0
"89805697010661",-87.710967,45.987657,2,0,0
"89752093010661",-87.752585,46.700331,2,8,50
"104969501010661",-84.914264,46.335018,1,0,0
"100259881010661",-86.551688,45.738644,3,0,0
"100256201010661",-88.256066,46.710847,2,17,50
"100211879010661",-82.59756,43.036518,1,0,0
"102443201010661",-84.747092,46.403978,2,0,0
"102451373010661",-88.717955,46.383154,2,0,0
"102444224010661",-83.130447,43.613944,2,0,0
"102509904010661",-87.852819,47.457294,1,15,65
"68823547010661",-93.961007,47.96028,2,0,0
"68655117010661",-94.082629,46.858251,2,0.5,0
"68809596010661",-93.428567,45.830961,2,0,0
"68742799010661",-92.597,46.196967,2,0,0
"68746023010661",-92.998411,46.365491,2,0,0
"92630106010661",-92.150591,47.691756,2,6,300
"92346063010661",-91.735444,43.6304,2,25,110
"99246438010661",-92.865262,48.3584,2,0,0
"99217419010661",-94.803021,47.091691,2,38,65
"102454721010661",-93.82157,48.545876,2,0,0
"102458288010661",-91.989968,47.95441,2,18,170
"102455369010661",-94.682868,47.065559,2,18.5,200
"102456236010661",-95.280276,48.564851,2,0,0
"102453116010661",-92.721048,46.06407,2,0,0
"102564343010661",-94.336955,48.277691,3,0,0
"102557770010661",-93.243721,47.991207,2,0,0
"102561211010661",-93.04983,47.052245,3,0,0
"102559012010661",-94.614362,48.276471,3,0,0
"102560206010661",-95.854014,48.31436,2,0,0
"70305519010661",-91.111962,36.872907,1,20,23
"70293896010661",-91.536033,38.007549,1,14,232.5
"70356881010661",-93.685321,38.61772,2,2,0
"97517169010661",-91.938754,40.062852,2,11,57.5
"97489369010661",-93.131378,38.943011,2,17,202
"102529545010661",-89.629454,37.711718,2,9,120
"85232299010478",-88.435995,30.68698,2,1.5,0
"100610662010478",-90.969767,31.656486,2,8,201
"100593968010478",-89.92183,32.695929,2,0.5,0
"100533207010478",-88.331406,34.952024,2,12,120
"30084123010478",-82.732956,35.890773,2,36.5,136.5
"30087706010478",-76.916751,35.854446,2,0,0
"30027948010478",-80.573256,36.200866,2,9.5,157.5
"55069205010478",-83.059445,35.063565,2,51,101
"145746409010478",-80.888561,36.322753,2,4.5,115
"55063669010478",-78.83843,35.425098,2,14,332.5
"55906148010538",-71.850942,43.985118,2,20,75
"55904856010538",-71.448113,44.033247,2,15,166
"62231122010538",-71.014683,43.534412,2,8,71
"122407298010661",-71.850501,43.808391,2,26,105
"122559533010661",-75.163329,39.331011,2,0,0
"53713213010538",-75.077286,43.652351,2,10,324
"53704530010538",-74.560793,41.982431,2,15,290
"53953325010538",-74.544466,43.006256,2,0,0
"74954746010538",-74.484914,43.30032,2,45,5
"74927828010538",-77.410937,42.379167,2,8,23
"122564103010661",-75.787253,42.899798,3,0,0
"122564603010661",-77.932092,42.323059,2,12,325
"59859247010538",-81.413499,40.579294,2,27,156.5
"59861053010538",-81.870446,40.67525,2,14,100
"59885015010538",-81.035047,39.913046,2,13,235
"72767095010538",-81.283566,40.351189,2,15,210
"66431829010538",-83.999524,39.880342,2,0,0
"72759372010538",-83.328348,39.155823,2,14,265
"72764318010538",-82.934564,38.940296,2,38,123
"72770347010538",-81.189539,39.432901,2,45,44
"76388912010538",-82.552467,38.952111,2,16,87
"124115231010478",-94.916246,35.637063,2,14.5,304.5
"58383685010538",-78.385874,41.424067,2,20,55
"58361613010538",-76.129271,41.451376,2,10,321
"58579230010538",-77.306271,40.777248,1,33,169
"58545628010538",-75.769806,40.207893,2,5,133
"68289345010538",-77.82581,41.68362,2,7,160
"68315930010538",-75.7299,41.08284,2,0,0
"68329094010538",-76.11719,41.57639,2,13,222
"76901749010538",-78.19465,40.03515,2,10,135
"76901481010538",-77.97208,39.88808,1,24,274
"76906236010538",-78.84917,41.30951,2,30,345
"76853259010538",-77.41601,39.92236,2,12,118
"122561890010661",-77.7817,40.74288,1,32,195
"122561754010661",-77.02904,41.38793,2,25,326
"122556669010661",-71.297658,41.751711,2,0,0
"126130631010478",-80.719797,34.184738,1,2,0
"70137202010661",-103.812171,44.16605,2,30,246
"20655811010478",-84.508484,36.542773,2,14.5,66
"20656377010478",-82.551074,36.046562,2,47,241.5
"93836529010478",-87.182014,36.091223,2,14.5,9.5
"17569455010478",-94.493726,29.981833,2,0,0
"20000328010478",-95.001271,29.981916,2,0,0
"20026215010478",-94.272262,32.76725,2,10,120
"20045639010478",-94.152059,32.11739,2,0,0
"30529382010478",-77.386633,37.690488,2,11,335
"30693038010478",-76.52842,36.619918,2,0,0
"30644173010478",-78.317639,39.242727,1,35,322
"30595745010478",-79.327704,37.823467,1,65,306
"79173664010478",-77.260638,37.517308,2,8,225
"142982237010478",-79.059283,38.557804,2,13,169.5
"55970528010538",-73.064577,43.596895,2,15,343
"73614589010538",-71.881542,44.479125,2,8,209
"122567264010661",-73.156987,44.031253,2,25,77
"122567024010661",-72.858192,43.7687,2,39,15
"69879194010661",-88.82419,45.751807,2,1.5,0
"69962038010661",-90.478529,46.234309,3,0,0
"90601645010661",-88.202195,45.485622,2,5,260
"90617104010661",-89.103696,45.554763,2,14,301
"96220802010661",-88.154322,44.838151,2,4,130
"96282970010661",-89.186454,42.563839,2,1.5,0
"102482816010661",-88.100944,44.883148,3,2,0
"102486092010661",-92.243224,46.460194,2,2,0
"102555765010661",-88.54249,45.278826,2,27,297
"102551439010661",-88.016914,43.372658,3,0,0
"60272513010538",-78.883314,39.071814,2,12,137
"60278469010538",-81.167413,37.532438,2,26,162
"60278118010538",-82.081379,38.722299,2,0,0
"66750585010538",-80.647332,38.788189,2,39,227
"75108746010538",-81.477629,38.633371,2,49,210
"122560228010661",-80.674143,37.834724,2,29,272
"75111584010538",-82.36423,38.187568,2,42,202
"122560614010661",-81.860695,37.575809,2,73,321
"122560132010661",-80.103111,39.543437,2,27,300
"249603998010854",-66.872195,18.302663,NA,97,239
"22305125010478",-86.800522,32.99109,2,8,292.5
"22300455010478",-87.542858,31.640448,2,20,70
"22348107010478",-85.308621,33.341141,2,12,182.5
"22349528010478",-87.940305,31.007714,2,0,0
"38902603010478",-87.276668,31.599326,2,32,13.5
"22332378010478",-87.829522,32.81125,2,0.5,0
"38897077010478",-87.945215,30.954104,3,0,0
"59533188010478",-91.632289,36.124573,2,15,310
"59550022010478",-92.608832,33.631496,2,0,0
"82520742010478",-91.209185,34.30593,2,0,0
"82521302010478",-91.095581,34.241565,2,0,0
"82495128010478",-93.121121,35.505045,2,12.5,357.5
"121302662010478",-94.358648,34.990781,2,0,0
"20359712010478",-83.524731,29.749669,3,0,0
"90822180010478",-84.061558,30.154381,3,0,0
"20223993010478",-84.531197,30.093718,2,1,0
"20229475010478",-82.370272,27.801726,2,0,0
"61385636010478",-82.919222,32.463179,2,0,0
"61419273010478",-83.363871,31.310297,3,0,0
"61315114010478",-84.66171,32.87216,2,15,215
"76343712010478",-83.848602,34.854772,1,56,309
"123980400010478",-82.507461,31.747135,2,0,0
"123983934010478",-84.668116,34.219015,2,15,18.5
"76749557010478",-84.629625,34.68577,2,2.5,45
"96325644010661",-88.514467,37.162725,2,12,165
"96319298010661",-90.210248,42.201305,2,22,115
"57218979010661",-86.701284,39.275211,2,0.5,0
"57243986010661",-86.98294,38.082421,2,10,195
"95850515010661",-86.277213,40.857963,2,0.5,0
"102308654010661",-86.097122,39.274917,2,10,330
"102494148010661",-86.085883,39.235769,2,30,360
"102495819010661",-85.247805,38.764547,2,1.5,0
"102502212010661",-95.587282,39.116648,2,8,60
"74612541010478",-84.886971,37.816298,2,17,133
"75619530010478",-83.167882,36.865655,1,48,263
"75618560010478",-85.909814,37.854863,2,8,325
"95296118010478",-84.327649,38.521737,2,31,178
"70551960010478",-93.816929,32.929587,2,0.5,0
"70518717010478",-92.368802,31.665985,2,0,0
"70426791010478",-92.98676,31.837717,2,0,0
"70539286010478",-91.360909,30.489482,2,0,0
"55932835010538",-71.90688,42.391291,2,8,345
"74373561010538",-72.454463,42.192962,3,0,0
"65315639010538",-77.044907,39.191395,2,0,0
"53075085010538",-70.036603,44.61996,2,7,285
"70541097010538",-68.13661,47.20893,2,0,0
"70573174010538",-68.47343,45.47432,2,0,0
"70625292010538",-70.91152,43.52978,2,0,0
"70548767010538",-70.51838,45.42945,2,36,270
"70407501010538",-68.41937,44.79647,2,6,125
"70369482010538",-70.74654,44.32569,2,30,320
"75796113010538",-68.34563,46.46026,2,0,0
"55162035010661",-88.070222,46.012222,2,1,0
"55176944010661",-87.99972,46.186737,3,0,0
"60802914010661",-85.644649,44.43896,2,1.5,0
"89604152010661",-88.117362,47.455734,2,0,0
"89843170010661",-85.234939,45.181178,2,6,159
"100211195010661",-84.432782,44.210438,1,5,338
"100186408010661",-85.806588,44.287538,3,0.5,0
"102444656010661",-89.444827,46.298106,2,2,0
"102444338010661",-84.910502,45.324842,3,0,0
"102510207010661",-90.171527,46.591381,2,16,133
"102513816010661",-89.397125,46.645335,2,1.5,0
"102507699010661",-84.038796,43.779502,2,1,0
"102510660010661",-85.912833,44.263408,2,1,0
"102508164010661",-84.739142,43.428113,2,12,260
"102508392010661",-85.013253,43.271789,2,1.5,0
"68820732010661",-93.589975,48.362743,2,0,0
"68729454010661",-92.069518,48.155535,2,20,1
"68805376010661",-93.799047,47.643724,3,0,0
"68792548010661",-93.454142,47.763602,2,0,0
"92639649010661",-93.055742,46.713265,2,5,37
"92226668010661",-95.060336,47.509305,2,0,0
"92268988010661",-93.067404,47.029951,3,0,0
"92308402010661",-95.313677,45.44678,2,17,30
"98920608010661",-93.232392,48.542525,3,0,0
"99045758010661",-95.302435,46.725141,2,0,0
"99268953010661",-93.765515,47.476194,3,0,0
"102462656010661",-91.574696,47.488788,3,0.5,0
"102456317010661",-95.643432,47.360493,2,0,0
"102561715010661",-90.972403,47.568179,2,7,65
"102558721010661",-94.391098,47.83147,2,0,0
"102559930010661",-95.032369,49.184353,3,0,0
"102562165010661",-92.869401,45.747588,2,10,180
"70373368010661",-94.373547,36.673021,1,12,260
"70377591010661",-95.670967,40.465327,2,0,0
"92116205010661",-90.779114,36.541761,1,25,265
"92124129010661",-91.132191,37.225982,1,37,224
"92391510010661",-93.050171,38.255778,1,12,110
"97527836010661",-90.853068,37.045191,1,8,155
"97468788010661",-92.745333,39.939263,2,20,124
"102464270010661",-91.594645,37.485933,1,20,350
"102465374010661",-93.253328,36.564118,1,4,0
"85238420010478",-90.430843,32.665953,2,1,0
"100562733010478",-89.146925,32.532135,2,0.5,0
"85167100010478",-88.898445,31.517617,2,0,0
"55079303010478",-79.398039,35.49308,2,4.5,5
"145745418010478",-78.060402,35.236887,2,0,0
"55106180010478",-79.496558,35.248769,2,14,52
"55091976010478",-82.838492,35.467899,1,58.5,262.5
"55061053010478",-79.856994,35.924738,2,10,236.5
"54992214010478",-82.87131,35.134453,1,27.5,49
"102470111010661",-99.859198,42.804711,1,36,52
"55873260010538",-71.081158,44.033803,2,32,175
"122407458010661",-71.123091,45.007492,2,26,52
"122407442010661",-72.019474,43.84806,2,15,340
"122407170010661",-71.690339,43.286627,2,11,48
"59778023010538",-74.374074,39.64451,1,11,8
"122559547010661",-74.164735,41.048399,2,16,305
"53759574010538",-74.104787,44.261149,2,10,351
"53699439010538",-72.639137,40.860847,1,0,0
"53966913010538",-73.73281,43.40307,2,0,0
"64270428010538",-74.475322,44.447312,2,0,0
"64275591010538",-74.740615,43.514757,2,26,273
"65148791010538",-73.835815,42.128164,3,22,201
"64254980010538",-74.321208,41.717829,2,14,150
"74938200010538",-74.251751,43.143326,2,17,153
"74912662010538",-75.779016,43.241913,2,0,0
"74898153010538",-73.226226,40.855504,2,6,141
"122563835010661",-74.740345,43.353576,2,17,224
"122563281010661",-73.874006,42.522557,2,0,0
"59807266010538",-81.870826,39.788689,2,36,316
"59813865010538",-80.810093,41.404024,2,0,0
"66412167010538",-82.099009,41.465306,2,0,0
"59865187010538",-81.309748,41.069801,2,0,0
"59872569010538",-82.73604,40.412278,2,0,0
"66405908010538",-82.516572,38.823813,2,23,157
"157299075010478",-95.02915,35.068068,2,31.5,41
"124094336010478",-95.158964,36.394462,2,5,5
"58551480010538",-77.444985,40.925589,1,18,8
"58572597010538",-75.351927,41.189807,2,0,0
"68280963010538",-77.34658,41.27441,2,22,43
"76904574010538",-78.97296,40.78405,2,23,115
"76914312010538",-78.55722,41.83456,2,33,90
"76879181010538",-75.59301,41.80381,2,6,225
"24118291010478",-81.83563,35.092105,2,6,285
"24097326010478",-81.949701,34.338494,2,6,177
"75693325010478",-81.033507,33.832402,1,11,304
"126166661010478",-81.208378,33.396581,3,1,0
"96442173010661",-103.438836,44.058112,1,38,70
"20650140010478",-86.558577,35.072687,2,27.5,136
"20648208010478",-83.32268,36.322889,2,17.5,209.5
"20635589010478",-82.260834,36.400011,2,38,344.5
"93853786010478",-86.971327,36.217984,2,57,217
"93814728010478",-85.683426,35.172329,1,41,11.5
"17548640010478",-93.887815,30.064647,2,0,0
"20004150010478",-94.177575,31.023809,2,0,0
"20050337010478",-94.107128,31.284398,2,5,320
"71282773010478",-94.464995,30.16679,2,0,0
"71268474010478",-95.298125,31.417776,2,0,0
"71284202010478",-95.856615,30.890096,2,0,0
"71273097010478",-95.702505,31.553468,2,3,137.5
"30609606010478",-77.392788,38.502774,2,0,0
"29180552010478",-79.256472,38.43267,1,35,90
"30568662010478",-79.461816,37.828536,2,18,135
"30719417010478",-81.926017,37.292458,1,38,359
"30598917010478",-81.996845,37.048329,2,50,200
"79191211010478",-78.452328,37.324359,2,0,0
"100188976010478",-78.854992,38.400505,2,8,40
"100190012010478",-82.250246,36.915318,2,85,75
"142968758010478",-77.635328,38.971551,1,12,115
"142983095010478",-82.612728,36.867942,2,17.5,175
"73609522010538",-73.09187,44.245012,2,24,90
"122567160010661",-72.809211,44.568995,2,35,196.5
"69797984010661",-90.591341,43.510092,2,35,275
"90770841010661",-91.54736,46.607123,3,0,0
"90678851010661",-91.541587,46.138801,2,6,95
"90735264010661",-90.851026,44.772264,2,0,0
"90594983010661",-89.307261,44.692442,3,0,0
"96247593010661",-88.933393,45.825162,2,13,45
"96234699010661",-92.270424,46.524201,2,0.5,0
"96278915010661",-90.237455,45.780794,2,6,170
"102486668010661",-88.473701,45.950797,2,9,100
"102484349010661",-90.224805,46.202963,2,4,0
"102489036010661",-90.679051,43.340897,2,53,60
"102486971010661",-89.420766,43.627866,2,1,0
"102486281010661",-88.475407,42.597581,2,4,0
"102555927010661",-91.256783,46.476055,3,0,0
"102553863010661",-90.134252,45.214023,2,4,0
"102551163010661",-91.639995,46.067133,2,7,27
"102550419010661",-90.632476,44.085978,2,0.5,0
"102554175010661",-91.056024,43.131253,2,55,45
"75127607010538",-79.217154,39.13031,2,5,95
"75140647010538",-80.576099,39.726213,2,30,75
"75105718010538",-79.452695,38.944152,2,40,23
"122560022010661",-79.930154,38.899578,2,20,296
"122560508010661",-81.644858,37.410325,2,33,7
"122560746010661",-81.836836,37.652357,2,52,140
