"plotLon","plotLat"
"59877370010538_ereg_221",-82.5995,39.4195
"59877487010538_ereg_221",-82.2459,39.4841
"59877673010538_ereg_221",-82.0778,40.4936
"59878517010538_ereg_221",-82.4567,38.9636
"59878760010538_ereg_221",-82.4874,38.9295
"59879013010538_ereg_221",-80.7248,40.2096
"59879090010538_ereg_221",-80.7507,40.4706
"59879191010538_ereg_221",-80.8071,40.3562
"59879387010538_ereg_221",-82.2606,40.3811
"59879514010538_ereg_221",-82.4609,40.4665
"59879761010538_ereg_221",-82.5497,38.4586
"59881950010538_ereg_221",-81.7103,41.2231
"59882299010538_ereg_221",-82.0762,39.1763
"59882407010538_ereg_221",-81.8032,39.0125
"59882713010538_ereg_221",-82.0824,39.0684
"59882945010538_ereg_223",-83.5729,38.719
"59883070010538_ereg_221",-83.4252,38.6965
"59883398010538_ereg_222",-83.6504,38.9343
"59883474010538_ereg_223",-83.4169,39.0374
"59884112010538_ereg_221",-80.588,41.5102
"59884622010538_ereg_221",-81.9211,39.1969
"59884930010538_ereg_221",-81.2168,39.919
"59885015010538_ereg_221",-81.035,39.913
"59886364010538_ereg_222",-83.7742,40.0143
"59886638010538_ereg_222",-84.0787,38.9678
"59887301010538_ereg_221",-81.9553,40.3911
"59887580010538_ereg_221",-81.8885,40.2806
"59887721010538_ereg_221",-81.735,41.3276
"59888016010538_ereg_232",-74.4999,39.712
"59911617010538_ereg_M221",-78.5076,39.6163
"59911721010538_ereg_M221",-78.6384,39.6112
"59911885010538_ereg_M221",-78.8248,39.6288
"59912376010538_ereg_221",-76.4284,39.4247
"59912469010538_ereg_221",-76.5743,39.6812
"59912802010538_ereg_221",-76.9535,39.3706
"59913188010538_ereg_232",-77.0522,38.6033
"59913807010538_ereg_232",-75.7525,38.6512
"59914017010538_ereg_232",-76.229,38.4978
"59914376010538_ereg_M221",-79.1129,39.693
"59914762010538_ereg_M221",-79.2635,39.7043
"59914871010538_ereg_M221",-79.0161,39.5751
"59915240010538_ereg_221",-76.48,39.6934
"59915680010538_ereg_221",-76.9817,39.0082
"59915974010538_ereg_232",-76.824,39.0497
"59916150010538_ereg_232",-76.7207,38.594
"59916524010538_ereg_232",-76.3486,38.0708
"59917537010538_ereg_M221",-77.9657,39.6469
"59917752010538_ereg_232",-75.8221,38.3836
"59917903010538_ereg_232",-75.1956,38.317
"60134557010538_ereg_232",-75.5033,39.279
"60134902010538_ereg_232",-75.5404,38.9553
"60135389010538_ereg_221",-75.7516,39.7302
"60135525010538_ereg_232",-75.5952,39.3798
"60135800010538_ereg_232",-75.1412,38.7427
"60136022010538_ereg_232",-75.5824,38.816
"60136328010538_ereg_232",-75.2604,38.8293
"60137248010538_ereg_232",-75.2755,38.5132
"60137359010538_ereg_232",-75.2876,38.4742
"60259322010538_ereg_M221",-80.064,38.8249
"60259734010538_ereg_M221",-79.6103,38.7097
"60259817010538_ereg_M221",-79.6481,38.8281
"60259896010538_ereg_221",-80.9398,39.3809
"60260378010538_ereg_221",-80.9303,39.0801
"60260607010538_ereg_221",-81.2179,39.1683
"60260696010538_ereg_221",-81.2037,38.6421
"60260842010538_ereg_221",-81.18,38.5592
"60260984010538_ereg_221",-81.3634,38.8694
"60261428010538_ereg_M221",-80.7191,37.6666
"60261746010538_ereg_221",-80.1423,39.2913
"60261797010538_ereg_M221",-79.6043,39.1253
"60261854010538_ereg_M221",-79.4746,39.0406
"60261935010538_ereg_M221",-79.5405,39.1775
"60262100010538_ereg_221",-81.0397,39.4784
"60262204010538_ereg_221",-80.8629,39.5466
"60262711010538_ereg_221",-82.3977,38.1266
"60262854010538_ereg_221",-82.3089,38.3077
"60263054010538_ereg_221",-82.4018,38.0327
"60263145010538_ereg_M221",-82.424,37.9148
"60263298010538_ereg_221",-82.3567,38.0687
"60263480010538_ereg_M221",-80.5617,38.5234
"60263702010538_ereg_M221",-80.2223,38.5197
"60264023010538_ereg_M221",-80.4805,38.4672
"60264120010538_ereg_M221",-80.3117,38.3683
"60264203010538_ereg_M221",-80.5044,38.3057
"60264288010538_ereg_221",-80.5507,39.5428
"60264333010538_ereg_221",-80.7807,39.7027
"60264442010538_ereg_221",-80.4652,39.6894
"60264711010538_ereg_M221",-80.1205,39.0625
"60264969010538_ereg_M221",-78.1335,39.3579
"60265043010538_ereg_M221",-78.0474,39.5051
"60265165010538_ereg_M221",-81.9233,38.0157
"60265482010538_ereg_M221",-81.6063,38.0025
"60265949010538_ereg_221",-80.77,38.6952
"60266024010538_ereg_221",-80.8758,38.588
"60266563010538_ereg_221",-80.8106,38.7947
"60266629010538_ereg_221",-80.6066,38.7809
"60266694010538_ereg_M221",-80.8563,38.5563
"60267545010538_ereg_221",-80.9803,38.6227
"60267642010538_ereg_M221",-81.1557,38.3471
"60267743010538_ereg_M221",-81.0147,38.5063
"60267844010538_ereg_221",-80.7133,39.2259
"60267985010538_ereg_221",-80.6662,39.1394
"60268062010538_ereg_M221",-80.8308,37.941
"60268153010538_ereg_M221",-80.9872,37.9318
"60268426010538_ereg_M221",-80.8832,37.849
"60269063010538_ereg_221",-80.8374,38.9331
"60269191010538_ereg_221",-81.0209,38.7723
"60269304010538_ereg_M221",-79.1802,38.9388
"60269548010538_ereg_M221",-79.1774,39.2907
"60270087010538_ereg_M221",-80.5539,37.8527
"60270544010538_ereg_M221",-80.4881,37.9921
"60270784010538_ereg_M221",-80.5678,38.1461
"60271004010538_ereg_M221",-80.7154,37.8383
"60271160010538_ereg_M221",-80.1678,37.981
"60271261010538_ereg_M221",-79.9665,38.0563
"60271492010538_ereg_M221",-78.7364,39.4207
"60271633010538_ereg_M221",-78.5805,39.4539
"60271704010538_ereg_M221",-78.5391,39.1947
"60271796010538_ereg_M221",-78.6159,39.3804
"60271877010538_ereg_221",-80.5236,40.5443
"60272073010538_ereg_M221",-78.8267,39.0035
"60272313010538_ereg_M221",-78.6518,38.9945
"60272420010538_ereg_M221",-78.7279,39.0623
"60272513010538_ereg_M221",-78.8833,39.0718
"60272626010538_ereg_M221",-78.9895,39.0155
"60272739010538_ereg_M221",-78.8968,38.8533
"60272934010538_ereg_221",-80.4384,39.3962
"60273041010538_ereg_221",-80.3641,39.2283
"60273132010538_ereg_221",-80.5294,39.2302
"60273399010538_ereg_221",-81.7334,38.6825
"60273500010538_ereg_221",-81.54,38.7429
"60273837010538_ereg_M221",-81.5495,38.1727
"60273944010538_ereg_M221",-81.4957,38.2321
"60274199010538_ereg_221",-81.648,38.4655
"60274294010538_ereg_M221",-81.6881,38.2557
"60274402010538_ereg_M221",-81.3999,38.1106
"60274742010538_ereg_221",-81.4185,38.4002
"60274807010538_ereg_M221",-81.4557,38.3222
"60274911010538_ereg_221",-81.7411,38.4024
"60275295010538_ereg_221",-80.5177,38.9198
"60275404010538_ereg_221",-80.6482,39.0013
"60275572010538_ereg_221",-81.9872,38.2582
"60275753010538_ereg_221",-82.1868,38.1013
"60276027010538_ereg_M221",-82.1151,37.9649
"60276167010538_ereg_M221",-81.8983,37.7085
"60276351010538_ereg_M221",-81.9976,37.8753
"60276426010538_ereg_M221",-81.9085,37.688
"60276540010538_ereg_M221",-81.6444,37.2417
"60276920010538_ereg_M221",-81.5644,37.3945
"60277025010538_ereg_M221",-81.7587,37.326
"60277154010538_ereg_M221",-81.5439,37.3092
"60277665010538_ereg_221",-80.5715,39.7833
"60277859010538_ereg_221",-80.7517,39.7763
"60278118010538_ereg_221",-82.0814,38.7223
"60278192010538_ereg_221",-82.1416,38.5755
"60278287010538_ereg_M221",-81.2781,37.4718
"60278370010538_ereg_M221",-81.1704,37.2873
"60278469010538_ereg_M221",-81.1674,37.5324
"60278861010538_ereg_M221",-80.9386,37.3904
"60279311010538_ereg_M221",-79.1177,39.3944
"60279398010538_ereg_M221",-82.1762,37.8038
"60279596010538_ereg_M221",-81.9581,37.5446
"60279695010538_ereg_M221",-81.9451,37.6259
"60279911010538_ereg_M221",-82.2098,37.7258
"60280144010538_ereg_M221",-82.3618,37.8702
"60280574010538_ereg_M221",-79.8042,39.6738
"60281063010538_ereg_M221",-78.2571,39.4373
"60281322010538_ereg_M221",-78.3755,39.5229
"60281827010538_ereg_M221",-80.9408,38.3853
"60281904010538_ereg_M221",-80.9718,38.263
"60282259010538_ereg_M221",-79.1774,38.6375
"60282343010538_ereg_M221",-79.2174,38.5665
"60282403010538_ereg_M221",-79.2523,38.4845
"60282614010538_ereg_M221",-79.2776,38.5818
"60282703010538_ereg_M221",-79.3429,38.9512
"60282801010538_ereg_221",-81.1438,39.3455
"60282902010538_ereg_M221",-80.1674,38.2735
"60283192010538_ereg_M221",-80.137,38.3726
"60283587010538_ereg_M221",-79.8541,38.2847
"60283713010538_ereg_M221",-80.348,38.2173
"60284011010538_ereg_M221",-79.8132,38.6456
"60284112010538_ereg_M221",-79.9087,38.5209
"60284248010538_ereg_M221",-79.7284,38.5789
"60284475010538_ereg_M221",-80.0839,38.1288
"60284837010538_ereg_M221",-79.6592,39.6453
"60284986010538_ereg_M221",-79.5793,39.3388
"60285561010538_ereg_M221",-81.4865,37.9383
"60285664010538_ereg_M221",-81.5243,37.8769
"60285898010538_ereg_M221",-80.9185,37.7684
"60286022010538_ereg_M221",-81.333,37.7723
"60286575010538_ereg_221",-81.4629,38.9488
"60286901010538_ereg_221",-81.357,39.2503
"60287088010538_ereg_221",-81.4233,39.3615
"60287197010538_ereg_221",-81.6432,39.172
"60287332010538_ereg_M221",-81.7897,37.5665
"60287575010538_ereg_M221",-81.4,37.4859
"60287701010538_ereg_M221",-81.6217,37.6324
"60802914010661_ereg_212",-85.6446,44.439
"60806279010661_ereg_212",-85.4495,44.4437
"60819979010661_ereg_212",-85.7505,44.2199
"60821151010661_ereg_212",-85.4797,44.3723
"61038457010478_ereg_232",-82.3771,32.6953
"61039149010478_ereg_M221",-84.5161,34.876
"61039441010478_ereg_M221",-84.1861,34.6474
"61041046010478_ereg_231",-84.1336,34.1926
"61042466010478_ereg_M221",-84.546,34.739
"61046142010478_ereg_232",-84.1015,30.8521
"61047026010478_ereg_231",-83.1577,33.6668
"61047170010478_ereg_231",-83.0782,33.6278
"61048463010478_ereg_231",-83.621,34.5272
"61048687010478_ereg_231",-83.8353,34.2249
"61052399010478_ereg_231",-84.7304,32.6553
"61054261010478_ereg_231",-84.0346,33.4021
"61056726010478_ereg_231",-83.5634,34.1406
"61056911010478_ereg_231",-83.7979,33.2274
"61057018010478_ereg_231",-83.7175,33.4848
"61063548010478_ereg_232",-82.8359,32.6158
"61064056010478_ereg_232",-84.2151,31.7349
"61065445010478_ereg_231",-82.5429,33.8195
"61065775010478_ereg_231",-82.2611,33.7048
"61068117010478_ereg_232",-84.5032,31.7248
"61070781010478_ereg_M221",-83.615,34.9689
"61071290010478_ereg_231",-85.1152,32.8976
"61072224010478_ereg_232",-83.4867,31.73
"61075176010478_ereg_231",-85.2201,34.6389
"61075620010478_ereg_231",-83.7595,33.733
"61075905010478_ereg_232",-82.545,31.397
"61076391010478_ereg_232",-82.3975,31.2115
"61078519010478_ereg_232",-82.9183,32.8034
"61082672010478_ereg_231",-83.8026,34.6616
"61083383010478_ereg_232",-83.2824,31.9176
"61088182010478_ereg_232",-82.4201,31.4862
"61088619010478_ereg_232",-84.4832,31.265
"61089276010478_ereg_232",-83.2803,32.9797
"61092813010478_ereg_232",-83.2017,31.2652
"61094981010478_ereg_232",-82.1608,31.0691
"61096293010478_ereg_232",-81.5661,32.0407
"61116024010478_ereg_231",-85.1947,33.9251
"61129956010478_ereg_232",-84.0079,32.1859
"61133693010478_ereg_232",-81.2587,32.3778
"61133855010478_ereg_232",-81.2279,32.3776
"61134417010478_ereg_231",-82.851,34.0503
"61136977010478_ereg_232",-81.86,32.123
"61137296010478_ereg_M221",-84.5057,34.9642
"61137443010478_ereg_M221",-84.3086,34.967
"61139178010478_ereg_231",-85.1071,34.5186
"61143566010478_ereg_231",-84.6977,34.4753
"61144520010478_ereg_231",-83.2221,33.6204
"61146058010478_ereg_M221",-83.6308,34.8119
"61150104010478_ereg_231",-84.9672,33.2598
"61150267010478_ereg_231",-85.0941,33.3238
"61151458010478_ereg_232",-83.5094,32.4155
"61151838010478_ereg_232",-83.3376,31.5767
"61152761010478_ereg_231",-83.7621,33.326
"61153894010478_ereg_232",-82.6897,31.8863
"61154332010478_ereg_232",-82.7907,31.6793
"61158318010478_ereg_232",-81.3517,31.8914
"61161037010478_ereg_232",-81.9169,33.0123
"61161156010478_ereg_232",-82.2506,33.0088
"61161991010478_ereg_231",-83.8722,33.3232
"61162868010478_ereg_232",-81.9015,30.9854
"61164121010478_ereg_232",-81.4519,30.9244
"61164298010478_ereg_232",-82.1466,32.4894
"61165593010478_ereg_231",-85.2405,34.9314
"61167504010478_ereg_232",-81.2173,32.0915
"61168165010478_ereg_232",-84.7085,32.4797
"61168981010478_ereg_231",-84.5459,34.3416
"61173556010478_ereg_232",-82.7028,30.8353
"61175029010478_ereg_232",-82.8391,31.5347
"61179081010478_ereg_232",-83.7639,31.1856
"61182957010478_ereg_231",-82.3589,33.5204
"61185477010478_ereg_231",-83.9801,32.7691
"61185673010478_ereg_232",-83.742,31.832
"61185843010478_ereg_232",-83.6922,31.9337
"61187243010478_ereg_232",-84.6359,30.7635
"61187520010478_ereg_232",-84.5141,31.0285
"61198652010478_ereg_232",-84.0843,31.6375
"61199676010478_ereg_231",-82.5993,33.9295
"61204694010478_ereg_232",-83.1379,30.735
"61204844010478_ereg_232",-83.3962,30.7855
"61204927010478_ereg_M221",-84.1644,34.603
"61208533010478_ereg_231",-84.8425,33.1938
"61213841010478_ereg_231",-84.0112,32.9665
"61216513010478_ereg_232",-84.7941,32.4745
"61217230010478_ereg_231",-83.5388,33.8665
"61218053010478_ereg_231",-85.0441,33.9287
"61223338010478_ereg_231",-84.3227,33.0006
"61223587010478_ereg_231",-85.3114,33.9398
"61225967010478_ereg_M221",-83.2887,34.9552
"61226038010478_ereg_232",-84.9058,31.9011
"61229460010478_ereg_232",-81.7147,32.6885
"61229860010478_ereg_231",-84.1578,33.2489
"61230445010478_ereg_231",-83.1463,34.5475
"61235581010478_ereg_231",-84.739,34.2506
"61238626010478_ereg_232",-81.8991,31.2448
"61242081010478_ereg_232",-81.753,32.466
"61242136010478_ereg_232",-82.308,32.8392
"61244686010478_ereg_232",-81.7087,30.9853
"61245925010478_ereg_231",-85.1182,34.8671
"61248552010478_ereg_231",-84.8975,32.2731
"61248743010478_ereg_231",-85.4181,34.4003
"61251203010478_ereg_232",-82.9098,31.2922
"61252243010478_ereg_232",-84.2638,31.3804
"61253747010478_ereg_231",-84.3076,33.4644
"61258618010478_ereg_232",-83.5599,31.0995
"61260486010478_ereg_231",-85.5208,34.6984
"61294369010478_ereg_231",-83.1992,34.3404
"61294685010478_ereg_231",-84.7001,33.5928
"61295298010478_ereg_232",-81.6045,31.1301
"61297142010478_ereg_231",-83.9307,33.9582
"61297676010478_ereg_231",-83.9066,34.4258
"61297986010478_ereg_231",-83.6447,34.2877
"61298516010478_ereg_231",-82.8527,33.3512
"61299949010478_ereg_231",-85.1501,32.8051
"61300722010478_ereg_231",-85.0176,32.717
"61300970010478_ereg_231",-83.0024,34.4482
"61301208010478_ereg_231",-85.0038,33.3665
"61301549010478_ereg_231",-85.1627,33.277
"61302089010478_ereg_232",-83.5922,32.5749
"61302385010478_ereg_232",-83.2967,31.4911
"61302541010478_ereg_231",-83.6957,34.1817
"61302810010478_ereg_231",-83.7828,33.206
"61302935010478_ereg_231",-83.5695,33.2231
"61303120010478_ereg_231",-83.6235,33.2766
"61303319010478_ereg_231",-83.7655,33.2704
"61303877010478_ereg_232",-82.4517,31.8648
"61305952010478_ereg_232",-82.4634,32.7296
"61307173010478_ereg_232",-82.9196,32.3982
"61308651010478_ereg_232",-84.141,31.7749
"61308747010478_ereg_232",-81.6399,31.9312
"61309428010478_ereg_232",-81.5192,31.8504
"61309559010478_ereg_232",-81.6953,32.0818
"61311007010478_ereg_231",-84.0676,34.4557
"61311090010478_ereg_M221",-83.968,34.682
"61311176010478_ereg_231",-83.8634,34.5102
"61311398010478_ereg_M221",-83.9924,34.5968
"61311587010478_ereg_232",-82.5435,33.392
"61314079010478_ereg_231",-84.7075,33.1895
"61315114010478_ereg_231",-84.6617,32.8722
"61315205010478_ereg_232",-84.8353,31.249
"61315600010478_ereg_232",-84.412,31.1629
"61316389010478_ereg_231",-84.0174,32.9105
"61317218010478_ereg_231",-83.4633,33.6605
"61319622010478_ereg_231",-84.6331,34.5265
"61319732010478_ereg_M221",-84.3394,34.5016
"61320867010478_ereg_231",-85.2429,34.0992
"61321656010478_ereg_232",-85.061,31.7927
"61322032010478_ereg_M221",-83.4577,34.8294
"61322133010478_ereg_M221",-83.2539,34.9004
"61322297010478_ereg_M221",-83.5633,34.8989
"61322477010478_ereg_M221",-83.4374,34.8894
"61322941010478_ereg_232",-81.9235,33.3209
"61323369010478_ereg_232",-82.2304,33.3393
"61325652010478_ereg_231",-83.3502,34.6579
"61325956010478_ereg_232",-84.8715,31.9531
"61327057010478_ereg_232",-84.1176,31.9585
"61327344010478_ereg_232",-84.4159,31.9457
"61328820010478_ereg_232",-82.0613,31.938
"61328938010478_ereg_232",-82.009,32.0249
"61329048010478_ereg_232",-81.8994,31.9321
"61329380010478_ereg_232",-81.8651,31.9988
"61330031010478_ereg_232",-84.3024,32.561
"61330498010478_ereg_232",-83.0214,31.804
"61330751010478_ereg_232",-83.1515,31.8724
"61331441010478_ereg_232",-83.8265,30.8233
"61331532010478_ereg_232",-83.8552,30.7076
"61332184010478_ereg_232",-82.3391,32.0191
"61333405010478_ereg_231",-84.9913,33.187
"61333774010478_ereg_M221",-84.138,34.666
"61333847010478_ereg_M221",-84.0764,34.7516
"61333917010478_ereg_M221",-84.0013,34.9654
"61334435010478_ereg_M221",-84.0567,34.822
"61334742010478_ereg_231",-84.4146,32.9026
"61334827010478_ereg_231",-84.2419,32.8122
"61335060010478_ereg_231",-85.4,34.8774
"61335273010478_ereg_231",-85.4213,34.6746
"61335610010478_ereg_231",-83.5948,33.7483
"61336124010478_ereg_232",-82.4724,30.9358
"61337075010478_ereg_232",-82.3776,30.7813
"61337579010478_ereg_231",-82.6112,33.5094
"61338488010478_ereg_232",-82.5627,32.9563
"61340104010478_ereg_232",-82.6065,32.0222
"61340402010478_ereg_M221",-83.779,34.7437
"61340484010478_ereg_231",-83.6948,34.5194
"61340603010478_ereg_231",-83.6684,34.6597
"61341107010478_ereg_232",-83.3384,32.1006
"61341805010478_ereg_231",-82.6605,33.739
"61342350010478_ereg_232",-83.0892,32.7279
"61342717010478_ereg_232",-83.964,31.6474
"61342807010478_ereg_231",-84.386,32.8416
"61343031010478_ereg_231",-85.3854,34.614
"61343450010478_ereg_231",-83.6814,33.8275
"61345494010478_ereg_232",-82.8511,32.967
"61345593010478_ereg_232",-82.7967,32.8532
"61345979010478_ereg_232",-82.784,33.1568
"61346215010478_ereg_232",-82.033,31.5737
"61347008010478_ereg_232",-81.7875,31.5991
"61347911010478_ereg_M221",-83.8225,34.7071
"61348066010478_ereg_231",-84.9606,34.7986
"61348328010478_ereg_231",-85.056,34.7502
"61349955010478_ereg_232",-83.0424,32.8551
"61350110010478_ereg_232",-83.129,32.7136
"61350196010478_ereg_232",-83.1998,32.9202
"61352097010478_ereg_232",-82.5322,31.5627
"61353711010478_ereg_231",-83.6221,32.887
"61354889010478_ereg_232",-83.562,30.9287
"61355070010478_ereg_232",-81.5301,32.0928
"61356381010478_ereg_232",-81.8333,33.1875
"61356830010478_ereg_232",-82.2764,32.8716
"61356903010478_ereg_232",-81.9421,32.9299
"61357089010478_ereg_231",-84.0714,33.2698
"61357655010478_ereg_232",-81.7586,30.8476
"61359760010478_ereg_231",-85.0863,34.8901
"61361318010478_ereg_232",-84.7177,32.3264
"61361968010478_ereg_231",-84.4629,34.1047
"61362545010478_ereg_232",-84.9592,31.6272
"61363782010478_ereg_232",-82.5542,30.7014
"61363934010478_ereg_232",-82.6923,31.0888
"61365698010478_ereg_231",-82.3857,33.6435
"61367738010478_ereg_232",-83.9723,32.7239
"61367862010478_ereg_232",-83.8876,32.018
"61367935010478_ereg_232",-83.798,32.0234
"61368939010478_ereg_232",-84.4043,30.7917
"61369224010478_ereg_231",-84.2734,33.8692
"61369655010478_ereg_232",-83.2956,32.1895
"61369762010478_ereg_232",-83.1594,32.1616
"61369927010478_ereg_232",-83.798,32.2511
"61370175010478_ereg_232",-84.2753,31.5573
"61370676010478_ereg_231",-84.641,33.7233
"61372427010478_ereg_232",-81.3753,32.1677
"61373547010478_ereg_232",-82.4378,32.4778
"61374381010478_ereg_M221",-84.2036,34.8234
"61374457010478_ereg_M221",-84.1297,34.8736
"61375608010478_ereg_M221",-84.5506,34.7877
"61375713010478_ereg_231",-84.4884,34.5804
"61375966010478_ereg_M221",-84.4077,34.7819
"61376069010478_ereg_M221",-84.2982,34.5856
"61376145010478_ereg_M221",-84.3,34.6314
"61376248010478_ereg_231",-84.5887,34.7159
"61376831010478_ereg_232",-81.4793,31.2542
"61377632010478_ereg_231",-84.0711,34.0998
"61377697010478_ereg_231",-84.0369,33.7837
"61378148010478_ereg_231",-83.9011,34.1836
"61378687010478_ereg_232",-82.9356,33.1548
"61378759010478_ereg_231",-82.8912,33.2536
"61378990010478_ereg_231",-85.1828,33.7216
"61379163010478_ereg_231",-85.071,33.8524
"61379250010478_ereg_231",-85.1098,33.7131
"61380527010478_ereg_232",-83.8434,32.3158
"61384441010478_ereg_231",-84.1209,33.0589
"61385181010478_ereg_232",-82.7772,32.5337
"61385590010478_ereg_232",-82.8001,32.3815
"61385636010478_ereg_232",-82.9192,32.4632
"61386724010478_ereg_232",-81.6534,31.9995
"61388385010478_ereg_232",-81.5931,31.731
"61388469010478_ereg_232",-81.7132,31.7426
"61388684010478_ereg_232",-83.3466,30.9985
"61389128010478_ereg_M221",-83.9701,34.7184
"61390219010478_ereg_232",-81.4974,31.5762
"61390865010478_ereg_231",-83.1995,34.0104
"61391497010478_ereg_231",-84.6973,32.8687
"61391994010478_ereg_231",-84.682,32.921
"61392514010478_ereg_232",-84.0121,31.1411
"61392912010478_ereg_231",-83.9524,32.8641
"61393303010478_ereg_232",-82.4831,32.0597
